affiliation1	affiliation2	doculect	location1	location2	textID	text_segment	tokenID	token_context	context_translation	token	token_translation	pro	anim	weight	role	flag	position	nc	comments
iran	kurdish	southern+bijar	35.8736	47.5988	F	1	735	golaМ„wГ®aМ„n la baМ„n daМ„ra-w nardiwaМ„na dikird-a naМ„w kГ®sawЗЂ	He would pluck the pears and put them into the sack	golaМ„wГ®aМ„n	pears		inan	1	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	1	736	golaМ„wГ®aМ„n la baМ„n daМ„ra-w nardiwaМ„na dikird-a naМ„w kГ®sawЗЂ	He would pluck the pears and put them into the sack	la baМ„n daМ„ra-w nardiwaМ„na	on the tree and ladder		inan	3	loc	prep	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	1	737	golaМ„wГ®aМ„n la baМ„n daМ„ra-w nardiwaМ„na dikird-a naМ„w kГ®sawЗЂ	He would pluck the pears and put them into the sack	naМ„w kГ®saw	in the sack		inan	2	goal-c	prep-relnoun	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	2	738	diyaМ„t-a xwaМ„rЗЂ	He would come down	xwaМ„r	down		adv	1	goal	bare	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	2	739	dikirday naМ„w du seМ„ daМ„na jaвЂ™baЗЂ	put them into two three boxes	naМ„w du seМ„ daМ„na jaвЂ™ba	into two, three boxes		inan	4	goal-c	prep-relnoun	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	2	740	yay jaba pir kirdГјЗЂ, jaba dowomiyayЕЎ pirr kirdГјЗЂ, ley heyna dangeМ„ daМ„nay gГ®sk haМ„tЗЂ	He had filled a box; he had filled the second box too. At this moment there came the noise of a kid	yay jaba	a box		inan	1	do	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	2	741	yay jaba pir kirdГјЗЂ, jaba dowomiyayЕЎ pirr kirdГјЗЂ, ley heyna dangeМ„ daМ„nay gГ®sk haМ„tЗЂ	He had filled a box; he had filled the second box too. At this moment there came the noise of a kid	jaba dowomiyayЕЎ	the second box		inan	2	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	2	742	daМ„nay la golaМ„wГ®yaМ„nГ®ЕЎ kame wa tuМ„zaw bГ®ЗЂ	One of the pears had some dust on it	wa tuМ„zaw	in dust		inan	1	cop	prep	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	2	743	dasmaМ„l gardana qirmizay aw kirdawЗЂ;	He opened her handkerchief	dasmaМ„l gardana qirmizay	red neckerchief		inan	3	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	2	744	golaМ„wГ®iya tamГ®saw kirdawЗЂ	cleaned the pear	golaМ„wГ®iya	the pear		inan	3	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	2	745	duwaМ„ra dasmaМ„l gardana basta naМ„wqawyaw	again he tied the sack to his waist	dasmaМ„l gardana	the neckerchief		inan	2	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	2	746	duwaМ„ra dasmaМ„l gardana basta naМ„wqawyaw	again he tied the cloth to his waist	naМ„w qawyaw	on his waist		bp	1	goal-c	postp	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	3	747	la dГјraw aw kaМ„wraМ„ wa gГ®skay wa biznay araМ„y xwayaw haМ„tЗЂ	From afar a man came with his goat	la dГјraw	from far away		adv	1	abl	circ	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	3	748	la dГјraw aw kaМ„wraМ„ wa gГ®skay wa biznay araМ„y xwayaw haМ„tЗЂ	From afar a man came with his goat	wa gГ®skay wa biznay	with his goat, with his kid		anim	2	com	prep	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	3	749	tanaМ„fГ® bastГ® naМ„wqaw biznawa=wЗЂ	he had tied a rope to the goat's waist	tanaМ„fГ®	a rope		inan	1	do	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	3	750	tanaМ„fГ® bastГ® naМ„wqaw biznawa=wЗЂ	he had tied a rope to the goat's waist	naМ„wqaw biznawa=wЗЂ	on the goat's waist		bp	2	goal-c	bare	1	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	3	751	wa wardame ey jabaМ„nЗЂ ey yaМ„ruМ„a ki daМ„raМ„nГ® ditikaМ„n uМ„ tamГ®z dikirdЗЂ rad bГ®ЗЂ	He passed by the boxes of the man who was busy picking pears	wa wardame ey jabaМ„nЗЂ ey yaМ„ruМ„a	by the boxes of this guy		inan	3	abl	prep	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	3	752	wa wardame ey jabaМ„nЗЂ ey yaМ„ruМ„a ki daМ„raМ„nГ® ditikaМ„n uМ„ tamГ®z dikirdЗЂ rad bГ®ЗЂ	He passed by the boxes of the man who was busy picking pears	daМ„raМ„nГ®	trees		inan	1	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	3	753	gГ®ska diqay wisyaМ„ kami timЕЎaМ„y golaМ„wГ®yaМ„n kird=uМ„ЗЂ duwaМ„ra saМ„heМ„way kirday la kГ®ЕЎЗЂ	The goa waited a little. It looked at the pears. Its owner pulled him	golaМ„wГ®yaМ„n	pears		inan	1	poss	lvc-poss	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	3	754	gГ®ska diqay wisyaМ„ kami timЕЎaМ„y golaМ„wГ®yaМ„n kird=uМ„ЗЂ duwaМ„ra saМ„heМ„way kirday la kГ®ЕЎЗЂ	The goat waited a little. It looked at the pears. Its owner pulled him	la kГ®ЕЎ	on pulling		inan	1	goal-c	other	1	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	3	755	ay baМ„xdaМ„raЕЎ rowaya baМ„n nardiwaМ„naЗЂ	The gardner went on the ladder	baМ„n nardiwaМ„na	on the ladder		inan	2	goal	prep-relnoun	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	3	756	ЕЎiruМ„ kay baМ„qГ® golaМ„wГ®gaМ„nГ® bikanГ®gawa	to pluck the rest of the pears	baМ„qГ® golaМ„wГ®gaМ„nГ®	the rest of pears		inan	2	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	3	757	la dile xwayaw har rahmat bГјnГ® kirda=wЗЂ bah bah lay baМ„xaЗЂ	He was happy inside. He would say 'very good'	la dile xwayaw	in his heart		bp	2	loc	circ	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	3	758	ДЌi mahsule xaМ„sГ® dГ®rГ®	It has a very good product	ДЌi mahsule xaМ„sГ®	what a good harvest		inan	2	do	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	4	759	daМ„na daМ„na golaМ„wГ®yaМ„n dikanyaМ„gawЗЂ dikirda naМ„w kГ®saygЗЂ	One by one he would pluck the pears and put them into a sack	golaМ„wГ®yaМ„n	pears		inan	1	do	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	4	760	daМ„na daМ„na golaМ„wГ®yaМ„n dikanyaМ„gawЗЂ dikirda naМ„w kГ®saygЗЂ	One by one he would pluck the pears and put them into a sack	naМ„w kГ®sayg	into a bag		inan	2	goal-c	prep-relnoun	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	4	761	lay hayna daМ„nay kora juwaМ„nay wa doДЌarxayaМ„ kilaМ„we wa sarГ®ЗЂ haМ„t	During this moment a little boy who had a hat on his head passed by	wa doДЌarxayaМ„	on his bike,		inan	1	loc	circ	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	4	762	wa war dam-e ay baМ„x-awa rad bГ®ЗЂ paМ„ diyaМ„w diyaМ„d doryaМ„	He passed by the garden. He would pedal the bike	wa wardam-e ay baМ„x-awa	in front of this garden		inan	2	goal	circ	0	NA	goal-r
iran	kurdish	southern+bijar	35.8736	47.5988	F	4	763	har gaya wardam sinoqa golaМ„wГ®yaМ„nЗЂ dilГ® golaМ„wГ® xwaМ„st	As he reached the boxes of pears; he desired them	wardam sinoqa golaМ„wГ®yaМ„n	in front of the pear baskets		inan	3	goal	prep	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	4	764	har gaya wardam sinoqa golaМ„wГ®yaМ„nЗЂ dilГ® golaМ„wГ® xwaМ„st	As he reached the boxes of pears; he desired them	golaМ„wГ®	the pears		inan	1	stim	lvc-poss	0	NA	gh: token added
iran	kurdish	southern+bijar	35.8736	47.5988	F	4	765	dilГ® golaМ„wГ® xwaМ„st	he envied pears	golaМ„wГ®	pear(s)		inan	1	do	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	4	766	wisyaМ„ doДЌarxay aМ„raМ„mГ® niyaМ„ zamГ®n	He stopped and quietly put his bike on the ground	doДЌarxay	his bike		inan	1	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	4	767	wisyaМ„ doДЌarxay aМ„raМ„mГ® niyaМ„ zamГ®n	He stopped and quietly put his bike on the ground	zamГ®n	earth		inan	1	goal-c	bare	1	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	4	768	roway daМ„nay la golaМ„wГ®yaМ„n halgirГ®gaМ„ boxway	He went to pick a pear to eat	daМ„nay la golaМ„wГ®yaМ„n	one of the pears		inan	2	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	4	769	golaМ„wГ® halgirtaМ„w halДЌirxyaМ„=w timЕЎaМ„y saМ„heМ„w baМ„xa kird dГ® saМ„heМ„w baМ„xa har hГ®ДЌ hawaМ„sГ® niya	He picked up the pear and turned around. He saw that the gardener was not aware	saМ„heМ„w baМ„xa	the owner of the garden		inan	2	poss	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	4	770	golaМ„wГ® halgirtaМ„w halДЌirxyaМ„=w timЕЎaМ„y saМ„heМ„w baМ„xa kird dГ® saМ„heМ„w baМ„xa har hГ®ДЌ hawaМ„sГ® niya	He picked up the pear and turned around. He saw that the gardener was not aware	hawaМ„sГ®	counsciousness		other	1	poss	lvc-poss	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	5	771	tamaМ„ girtay=uМ„ la jГ® daМ„nay golaМ„wГ® har yay jaba golaМ„wГ® raМ„saw kirdaw=uМ„ roway	He became greedy; instead of one pear he picked up a box of pears and went away	yay jaba golaМ„wГ®	a basket of pear		inan	2	do	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	5	772	swaМ„r doДЌarxay bГ® aМ„raМ„mГ® kirda jabay golaМ„bГ®aw	He mounted his bike. He lifted the box of pears	doДЌarxa	bike		inan	1	poss	lvc-poss	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	5	773	swaМ„r doДЌarxay bГ® aМ„raМ„mГ® kirda jabay golaМ„bГ®aw	He mounted his bike. He lifted the box of pears	jabay golaМ„bГ®aw	the basket of pear		inan	2	do-def	bare	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	5	774	niyaМ„ wardam doДЌarxay	He put it on front of his bike	wardam doДЌarxay	in front of his bike		inan	2	goal-c	prep-relnoun	1	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	5	775	kami mohkamГ® kird uМ„ yawaМ„ЕЎ yawaМ„ЕЎ ЕЎoruМ„ kirda harakat	He tied it and slowly he went way	harakat	moving		other	1	other	other	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	5	777	yakГ® yay jaba la golaМ„wГ®ay birdГ®ya	that someone has taken a box of his pear	yay jaba la golaМ„wГ®ay	a basket of his pears		inan	2	do	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	5	778	araМ„ry xway maЕЎxuleМ„ golaМ„wГ® kanГ®n bГ® har hawaМ„sГ® naГј	He was busy plucking pear. He wasn't paying attention to anything else	hawaМ„sГ®	his consciousness		inan	1	poss	lvc-poss	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	6	779	ey koraЕЎ la hawlГ® yakaМ„ saМ„heМ„w baМ„xa naГјnГ®gay, wa sorat paМ„ digaМ„w daМ„na daМ„na la golaМ„wГ®yaМ„nГ® dixist doryaМ„	As the boy was in hast, he pedaled quicky. Some pears would fall	la golaМ„wГ®yaМ„nГ®	from his pears		inan	1	abl	prep	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	6	780	kami ki roway la baМ„n doДЌarxay la ruМ„biruМ„yaw daМ„nay dГјat nГ®ЕЎtГ®ga baМ„n doДЌarxaygaw	He went a little. A girl at his opposite side was coming by	baМ„n doДЌarxaygaw	on her bike		inan	2	loc	prep-relnoun	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	6	781	daМ„na laМ„y yakaМ„	They bumped into each other	laМ„y yakaМ„	by each other	refl	hum	2	goal	prep-relnoun	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	6	782	kora ДЌawГ® kaft-a dГјat-a kilaМ„way waМ„ birday=uМ„	As the boy caught sight of the girl, the wind took away his hat	dГјat-a	to the girl		hum	1	stim	bare	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	6	783	kora ДЌawГ® kaft-a dГјat-a kilaМ„way waМ„ birday=uМ„	As the boy fell eye on the girl, the wind took away his hat	kilaМ„way	his hat		inan	1	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	6	784	la xod bГ®xod bГ® uМ„ doДЌarxay daМ„ la daМ„nay koДЌk=uМ„	He became unaware of himself and hit a rock	doДЌarxay	his bike		inan	1	do-def	bare	0	NA	gh: token added
iran	kurdish	southern+bijar	35.8736	47.5988	F	6	785	la xod bГ®xod bГ® uМ„ doДЌarxay daМ„ la daМ„nay koДЌk=uМ„	He became unaware of himself and hit a rock	la daМ„nay koДЌk	at a stone		inan	2	goal-c	prep	1	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	6	786	golaМ„wГ® molaМ„wГ®ay piyanaw doДЌarxa daМ„ la zamГ®n	His pears poured on the ground. His bike fell on the ground	la zamГ®n	on earth		inan	1	goal-c	prep	1	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	6	787	golaМ„wГ® uМ„ giЕЎtГ® piyanaw bГ®a mil zamГ®naga	His pears poured on the ground.	mil zamГ®naga	on the earth		inan	2	loc	prep-relnoun	1	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	7	788	paМ„y haМ„tГјa Г®ЕЎ	His felt pain in his feet	Г®ЕЎ	aching		inan	1	other	other	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	7	789	wakДЌiteМ„ xiraМ„w daМ„y la baМ„n zamГ®naga	It was as if he had badly hit the earth	la baМ„n zamГ®naga	on the earth		inan	2	goal-c	prep	1	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	7	790	kami wa das maМ„lГ®gay tamГ®sГ® kird	He clened himself with the handkerchief	wa das	with hand		bp	1	instr	prep	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	7	791	yay dafa sarГ® raМ„saw kird ДЌi si daМ„na kor dirin layra wisyaМ„yin	He looked up and saw that three boy stading there	sarГ®	his head		bp	1	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	7	792	yay dafa sarГ® raМ„saw kird ДЌi si daМ„na kor dirin layra wisyaМ„yin	He looked up and saw that three boy stading there	layra	here		adv	1	cop-loc	prep	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	7	793	daМ„naygyaМ„n yaydaМ„na raМ„kit wa taМ„lГ®gaw wastiya tuМ„pГ®gaw araМ„y xway waМ„zГ® dikird	One of the had tied a racket to his hand using a thread, and was busy playing	yaydaМ„na raМ„kit	a racket		inan	2	do	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	7	794	daМ„naygyaМ„n yaydaМ„na raМ„kit wa taМ„lГ®gaw wastiya tuМ„pГ®gaw araМ„y xway waМ„zГ® dikird	One of the had tied a racket to his hand using a thread, and was busy playing	wa taМ„lГ®gaw	with a thread		inan	1	instr	circ	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	7	795	daМ„naygyaМ„n yaydaМ„na raМ„kit wa taМ„lГ®gaw wastiya tuМ„pГ®gaw araМ„y xway waМ„zГ® dikird	One of the had tied a racket to his hand using a thread, and was busy playing	tuМ„pГ®gaw	a ball		inan	1	goal-c	postp	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	7	796	ay si koraЕЎa ДЌawyaМ„n kafta ay doДЌarxa swaМ„ra	The three boys saw the cyclist	ay doДЌarxa swaМ„ra	at this bike rider		hum	2	stim	bare	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	7	797	daМ„naygyaМ„n haМ„t doДЌarxa araМ„y raМ„saw kirduМ„	One of them came and lifted the bike for him	doДЌarxa	the bike		inan	1	do	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	7	798	daМ„naygyaМ„n haМ„t doДЌarxa araМ„y raМ„saw kirduМ„	One of them came and lifted the bike for him	araМ„y	for him	3-bound	hum	1	ben	prep	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	8	799	aw duwaМ„nay tirГ®ЕЎ girtin golaМ„wГ®a araМ„y jamaw kirdnawaw	The two other collected the pears for him	golaМ„wГ®a	pear		inan	1	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	8	800	aw duwaМ„nay tirГ®ЕЎ girtin golaМ„wГ®a araМ„y jamaw kirdnawaw	The two other collected the pears for him	araМ„y	for him	3-bound	hum	1	ben	prep	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	8	801	niyaМ„na wardam doДЌrxay	They put it in front of his bike	wardam doДЌrxay	in front of his bike		inan	2	goal-c	prep-relnoun	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	8	802	koragaЕЎ ki paМ„y dieМ„ЕЎyaМ„ itir nГјtinist doДЌarxa paМ„ bay	The boy who now had pain in his feet couldn't pedal anymore	doДЌarxa	bike		inan	1	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	8	803	har wa das doДЌarxa yawaМ„ЕЎ yawaМ„ЕЎ birda reМ„yaw	He walked little by little with the bike in his hand	wa das	by hand		inan	1	instr	prep	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	8	804	har wa das doДЌarxa yawaМ„ЕЎ yawaМ„ЕЎ birda reМ„yaw	He walked little by little with the bike in his hand	doДЌarxa	the bike		inan	1	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	8	805	har wa das doДЌarxa yawaМ„ЕЎ yawaМ„ЕЎ birda reМ„yaw	He walked little by little with the bike in his hand	reМ„yaw	on the road		adv	1	goal-c	postp	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	8	806	aw daМ„naЕЎ har waw raМ„kitay uМ„ tuМ„pay har waМ„zГ® dikird	That boy was busy playing with his racket	har waw raМ„kitay uМ„ tuМ„pay	with his racket and the ball		inan	3	instr	prep	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	8	807	seМ„ kora kaftna reМ„yawa	The three boys set off	reМ„yawa	on the road		adv	1	goal	postp	1	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	8	808	koraЕЎ hГ®ДЌГ® wa=yaМ„n nawit	The cyclist didnвЂ™t tell them anything	hГ®ДЌГ®	nothing		other	1	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	8	809	koraЕЎ hГ®ДЌГ® wa=yaМ„n nawit	The cyclist didnвЂ™t tell them anything	wa=yaМ„n	to them	3-bound	hum	1	addr	prep	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	9	810	la harakat bГ® yay dafay ДЌawyaМ„n kafta kilaМ„wa ki kaftГј	He was already on his way that the boys saw his hat	kilaМ„wa ki kaftГј	the hat which was fallen		inan	2	stim	bare	1	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	9	811	daМ„naygyaМ„n aleМ„rtayaМ„w fГ®kay kird la doДЌrxa swaМ„ra wit ay kilaМ„wada kaftГ®ya	One of them picked it up, called the cyclist, and said 'the hat is fallen'	la doДЌrxa swaМ„ra	at the biker		hum	1	other	prep	1	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	9	812	buМ„sa raМ„d biyaМ„rГ®may	wait there; we will bring it to you'	raМ„d	for you	2-bound	hum	1	rec-ben	prep	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	9	813	yayЕЎ kafta rГ®a bowaygay araМ„y	He set off to bring the hat to him	rГ®a	road		adv	1	goal	bare	1	NA	directional particle on the verb
iran	kurdish	southern+bijar	35.8736	47.5988	F	9	814	yayЕЎ kafta rГ®a bowaygay araМ„y	He set off to bring the hat to him	araМ„y	for him	3-bound	hum	1	rec-ben	prep	1	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	9	815	law hayna awayЕЎ wit ДЌa bikam; seМ„ daМ„na golaМ„wГ® daМ„ das ay koraw	At that point the cylcist said 'What shall I do?' He gave three pears to the boy	ДЌa	what	wh	other	1	do-def	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	9	816	law hayna awayЕЎ wit ДЌa bikam; seМ„ daМ„na golaМ„wГ® daМ„ das ay koraw	At that point the cylcist said 'What shall I do?' He gave three pears to the boy	seМ„ daМ„na golaМ„wГ®	three pears		inan	3	do	bare	0	NA	
iran	kurdish	southern+bijar	35.8736	47.5988	F	9	817	law hayna awayЕЎ wit ДЌa bikam; seМ„ daМ„na golaМ„wГ® daМ„ das ay koraw	At that point the cylcist said 'What shall I do?' He gave three pears to the boy	das ay koraw	hand of this boy		bp	2	rec	postp	1	NA	
